,Address,sale_date,sale_price,salePrice_numeric,price_SF,sq_ft,yr_built,unique_ID,full_address,Address_URL,url,lat,long
836,400 SEVENTEENTH ST # 2029,5/10/23,"$300,000.00 ",300000,259.7402597,1155,2005,400SEVENTEENTHST#2029-2023-05-10-300000,"400 SEVENTEENTH ST # 2029 Fulton County, GA","400%20SEVENTEENTH%20ST%20#%202029%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20#%202029%20Fulton%20County,%20GA",33.78947236,-84.40054125
1442,470 TRABERT AVE NW,3/20/23,"$995,000.00 ",995000,271.4870396,3665,1945,470TRABERTAVENW-2023-03-20-995000,"470 TRABERT AVE NW Fulton County, GA","470%20TRABERT%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/470%20TRABERT%20AVE%20NW%20Fulton%20County,%20GA",33.7945305,-84.4031082
1443,7763 MEDIEVAL ST,3/20/23,"$319,634.00 ",319634,157.9219368,2024,2022,7763MEDIEVALST-2023-03-20-319634,"7763 MEDIEVAL ST Fulton County, GA","7763%20MEDIEVAL%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/7763%20MEDIEVAL%20ST%20Fulton%20County,%20GA",33.543549,-84.566484
1444,2830 OVERLOOK CT NE,3/20/23,"$572,500.00 ",572500,257.8828829,2220,2007,2830OVERLOOKCTNE-2023-03-20-572500,"2830 OVERLOOK CT NE Fulton County, GA","2830%20OVERLOOK%20CT%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/2830%20OVERLOOK%20CT%20NE%20Fulton%20County,%20GA",33.8329518,-84.3591821
1505,400 SEVENTEENTH ST # 2317,3/14/23,"$280,000.00 ",280000,242.4242424,1155,2005,400SEVENTEENTHST#2317-2023-03-14-280000,"400 SEVENTEENTH ST # 2317 Fulton County, GA","400%20SEVENTEENTH%20ST%20#%202317%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20#%202317%20Fulton%20County,%20GA",33.78947236,-84.40054125
1446,1895 MARKONE ST NW,3/20/23,"$228,500.00 ",228500,216.3825758,1056,1938,1895MARKONESTNW-2023-03-20-228500,"1895 MARKONE ST NW Fulton County, GA","1895%20MARKONE%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1895%20MARKONE%20ST%20NW%20Fulton%20County,%20GA",33.7700167,-84.4491309
1447,943 PEACHTREE ST NE 1313,3/20/23,"$375,000.00 ",375000,432.5259516,867,2002,943PEACHTREESTNE1313-2023-03-20-375000,"943 PEACHTREE ST NE 1313 Fulton County, GA","943%20PEACHTREE%20ST%20NE%201313%20Fulton%20County,%20GA","https://www.google.com/maps/search/943%20PEACHTREE%20ST%20NE%201313%20Fulton%20County,%20GA",33.780409,-84.3834589
1448,9870 ROD RD,3/20/23,"$825,000.00 ",825000,264.2536835,3122,1995,9870RODRD-2023-03-20-825000,"9870 ROD RD Fulton County, GA","9870%20ROD%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/9870%20ROD%20RD%20Fulton%20County,%20GA",34.0192788,-84.2698162
1449,48 CANTEY PL NW,3/20/23,"$260,000.00 ",260000,216.6666667,1200,1970,48CANTEYPLNW-2023-03-20-260000,"48 CANTEY PL NW Fulton County, GA","48%20CANTEY%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/48%20CANTEY%20PL%20NW%20Fulton%20County,%20GA",33.8196026,-84.4255847
1450,4342 PARKSIDE PL,3/20/23,"$765,000.00 ",765000,328.0445969,2332,2018,4342PARKSIDEPL-2023-03-20-765000,"4342 PARKSIDE PL Fulton County, GA","4342%20PARKSIDE%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/4342%20PARKSIDE%20PL%20Fulton%20County,%20GA",33.885706,-84.379139
1451,710 ABINGDON WAY,3/18/23,"$235,000.00 ",235000,208.3333333,1128,1983,710ABINGDONWAY-2023-03-18-235000,"710 ABINGDON WAY Fulton County, GA","710%20ABINGDON%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/710%20ABINGDON%20WAY%20Fulton%20County,%20GA",33.9402242,-84.3561976
1452,7235 JUMPERS TRL,3/17/23,"$390,000.00 ",390000,111.2378779,3506,2005,7235JUMPERSTRL-2023-03-17-390000,"7235 JUMPERS TRL Fulton County, GA","7235%20JUMPERS%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/7235%20JUMPERS%20TRL%20Fulton%20County,%20GA",33.6252009,-84.622951
1453,1613 BAYROSE CIR UNIT 13B,3/17/23,"$242,000.00 ",242000,176.6423358,1370,2006,1613BAYROSECIRUNIT13B-2023-03-17-242000,"1613 BAYROSE CIR UNIT 13B Fulton County, GA","1613%20BAYROSE%20CIR%20UNIT%2013B%20Fulton%20County,%20GA","https://www.google.com/maps/search/1613%20BAYROSE%20CIR%20UNIT%2013B%20Fulton%20County,%20GA",33.7055128,-84.4470174
1454,475 HASCALL RD NW,3/17/23,"$716,000.00 ",716000,434.4660194,1648,1942,475HASCALLRDNW-2023-03-17-716000,"475 HASCALL RD NW Fulton County, GA","475%20HASCALL%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/475%20HASCALL%20RD%20NW%20Fulton%20County,%20GA",33.7973158,-84.4035567
1455,7575 BALL MILL RD,3/17/23,"$745,000.00 ",745000,216.1926872,3446,1972,7575BALLMILLRD-2023-03-17-745000,"7575 BALL MILL RD Fulton County, GA","7575%20BALL%20MILL%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/7575%20BALL%20MILL%20RD%20Fulton%20County,%20GA",33.9707277,-84.3133276
1457,175 ELYSIAN WAY NW,3/17/23,"$285,000.00 ",285000,221.2732919,1288,1968,175ELYSIANWAYNW-2023-03-17-285000,"175 ELYSIAN WAY NW Fulton County, GA","175%20ELYSIAN%20WAY%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/175%20ELYSIAN%20WAY%20NW%20Fulton%20County,%20GA",33.8209731,-84.4251672
1458,4020 DOVER AVE,3/17/23,"$620,000.00 ",620000,243.902439,2542,1986,4020DOVERAVE-2023-03-17-620000,"4020 DOVER AVE Fulton County, GA","4020%20DOVER%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4020%20DOVER%20AVE%20Fulton%20County,%20GA",34.0929863,-84.3008414
1459,205 FOREST CT,3/17/23,"$598,000.00 ",598000,232.3232323,2574,1997,205FORESTCT-2023-03-17-598000,"205 FOREST CT Fulton County, GA","205%20FOREST%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/205%20FOREST%20CT%20Fulton%20County,%20GA",34.0506062,-84.1872796
1460,204 WOODCLIFF DR NE,3/17/23,"$239,000.00 ",239000,211.3174182,1131,1982,204WOODCLIFFDRNE-2023-03-17-239000,"204 WOODCLIFF DR NE Fulton County, GA","204%20WOODCLIFF%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/204%20WOODCLIFF%20DR%20NE%20Fulton%20County,%20GA",33.977755,-84.3555281
1461,3661 REMBRANDT RD NW,3/17/23,"$1,975,000.00 ",1975000,590.9634949,3342,1980,3661REMBRANDTRDNW-2023-03-17-1975000,"3661 REMBRANDT RD NW Fulton County, GA","3661%20REMBRANDT%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3661%20REMBRANDT%20RD%20NW%20Fulton%20County,%20GA",33.8552195,-84.4182924
1462,1875 SPALDING DR,3/17/23,"$2,300,000.00 ",2300000,387.7275792,5932,2017,1875SPALDINGDR-2023-03-17-2300000,"1875 SPALDING DR Fulton County, GA","1875%20SPALDING%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1875%20SPALDING%20DR%20Fulton%20County,%20GA",33.9769306,-84.3284641
1463,155 NORTH RIVER DR UNIT C,3/17/23,"$255,000.00 ",255000,192.3076923,1326,1970,155NORTHRIVERDRUNITC-2023-03-17-255000,"155 NORTH RIVER DR UNIT C Fulton County, GA","155%20NORTH%20RIVER%20DR%20UNIT%20C%20Fulton%20County,%20GA","https://www.google.com/maps/search/155%20NORTH%20RIVER%20DR%20UNIT%20C%20Fulton%20County,%20GA",33.9960762,-84.3475506
1464,1820 PEACHTREE ST NW UNIT 1605,3/17/23,"$716,000.00 ",716000,416.5212333,1719,2010,1820PEACHTREESTNWUNIT1605-2023-03-17-716000,"1820 PEACHTREE ST NW UNIT 1605 Fulton County, GA","1820%20PEACHTREE%20ST%20NW%20UNIT%201605%20Fulton%20County,%20GA","https://www.google.com/maps/search/1820%20PEACHTREE%20ST%20NW%20UNIT%201605%20Fulton%20County,%20GA",33.805175,-84.3943191
1465,175 SHADOWBROOK DR,3/17/23,"$750,000.00 ",750000,221.7622708,3382,1984,175SHADOWBROOKDR-2023-03-17-750000,"175 SHADOWBROOK DR Fulton County, GA","175%20SHADOWBROOK%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/175%20SHADOWBROOK%20DR%20Fulton%20County,%20GA",34.0190315,-84.3423323
1466,195 STONEWYCK PL LOT 9,3/16/23,"$987,500.00 ",987500,196.5565287,5024,2007,195STONEWYCKPLLOT9-2023-03-16-987500,"195 STONEWYCK PL LOT 9 Fulton County, GA","195%20STONEWYCK%20PL%20LOT%209%20Fulton%20County,%20GA","https://www.google.com/maps/search/195%20STONEWYCK%20PL%20LOT%209%20Fulton%20County,%20GA",34.0239786,-84.3026051
1467,4055 NORTH STRATFORD RD,3/16/23,"$795,000.00 ",795000,477.7644231,1664,1956,4055NORTHSTRATFORDRD-2023-03-16-795000,"4055 NORTH STRATFORD RD Fulton County, GA","4055%20NORTH%20STRATFORD%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/4055%20NORTH%20STRATFORD%20RD%20Fulton%20County,%20GA",33.8661593,-84.3620708
1468,300 JOHNSON FERRY RD B912,3/16/23,"$177,500.00 ",177500,233.5526316,760,1986,300JOHNSONFERRYRDB912-2023-03-16-177500,"300 JOHNSON FERRY RD B912 Fulton County, GA","300%20JOHNSON%20FERRY%20RD%20B912%20Fulton%20County,%20GA","https://www.google.com/maps/search/300%20JOHNSON%20FERRY%20RD%20B912%20Fulton%20County,%20GA",33.9257419,-84.376942
1469,2070 HEMBREE GROVE DR,3/16/23,"$690,000.00 ",690000,249.7285559,2763,1994,2070HEMBREEGROVEDR-2023-03-16-690000,"2070 HEMBREE GROVE DR Fulton County, GA","2070%20HEMBREE%20GROVE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2070%20HEMBREE%20GROVE%20DR%20Fulton%20County,%20GA",34.0564477,-84.3410175
1470,200 RIVER VISTA DR UNIT 538,3/16/23,"$465,000.00 ",465000,303.9215686,1530,2010,200RIVERVISTADRUNIT538-2023-03-16-465000,"200 RIVER VISTA DR UNIT 538 Fulton County, GA","200%20RIVER%20VISTA%20DR%20UNIT%20538%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20RIVER%20VISTA%20DR%20UNIT%20538%20Fulton%20County,%20GA",33.9011253,-84.4399001
1471,130 BRISCOE WAY,3/16/23,"$871,710.00 ",871710,425.6396484,2048,2022,130BRISCOEWAY-2023-03-16-871710,"130 BRISCOE WAY Fulton County, GA","130%20BRISCOE%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/130%20BRISCOE%20WAY%20Fulton%20County,%20GA",34.0717101,-84.2884301
1472,4070 MONROE CT,3/16/23,"$550,000.00 ",550000,389.2427459,1413,1996,4070MONROECT-2023-03-16-550000,"4070 MONROE CT Fulton County, GA","4070%20MONROE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/4070%20MONROE%20CT%20Fulton%20County,%20GA",34.0826348,-84.2832828
1473,9630 AUTRY FALLS DR,3/16/23,"$1,195,000.00 ",1195000,229.9403502,5197,2001,9630AUTRYFALLSDR-2023-03-16-1195000,"9630 AUTRY FALLS DR Fulton County, GA","9630%20AUTRY%20FALLS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/9630%20AUTRY%20FALLS%20DR%20Fulton%20County,%20GA",34.0195333,-84.237141
1474,5415 NORTHLAND DR NE # 101,3/16/23,"$267,500.00 ",267500,266.6999003,1003,2002,5415NORTHLANDDRNE#101-2023-03-16-267500,"5415 NORTHLAND DR NE # 101 Fulton County, GA","5415%20NORTHLAND%20DR%20NE%20#%20101%20Fulton%20County,%20GA","https://www.google.com/maps/search/5415%20NORTHLAND%20DR%20NE%20#%20101%20Fulton%20County,%20GA",33.9031411,-84.3695755
1475,84 DUNWOODY SPRINGS DR # C,3/15/23,"$327,500.00 ",327500,163.75,2000,1985,84DUNWOODYSPRINGSDR#C-2023-03-15-327500,"84 DUNWOODY SPRINGS DR # C Fulton County, GA","84%20DUNWOODY%20SPRINGS%20DR%20#%20C%20Fulton%20County,%20GA","https://www.google.com/maps/search/84%20DUNWOODY%20SPRINGS%20DR%20#%20C%20Fulton%20County,%20GA",33.922134,-84.356117
1161,400 SEVENTEENTH ST # 2409,4/13/23,"$315,000.00 ",315000,272.7272727,1155,2005,400SEVENTEENTHST#2409-2023-04-13-315000,"400 SEVENTEENTH ST # 2409 Fulton County, GA","400%20SEVENTEENTH%20ST%20#%202409%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20SEVENTEENTH%20ST%20#%202409%20Fulton%20County,%20GA",33.78947236,-84.40054125
1477,6225 RIVER CHASE CIR,3/15/23,"$1,200,000.00 ",1200000,259.6840511,4621,1978,6225RIVERCHASECIR-2023-03-15-1200000,"6225 RIVER CHASE CIR Fulton County, GA","6225%20RIVER%20CHASE%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/6225%20RIVER%20CHASE%20CIR%20Fulton%20County,%20GA",33.9228964,-84.4308677
1478,735 WOODSCAPE TRL,3/15/23,"$917,600.00 ",917600,214.1423571,4285,2000,735WOODSCAPETRL-2023-03-15-917600,"735 WOODSCAPE TRL Fulton County, GA","735%20WOODSCAPE%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/735%20WOODSCAPE%20TRL%20Fulton%20County,%20GA",34.0213108,-84.2380465
1479,130 HOLLYMOUNT RD,3/15/23,"$964,500.00 ",964500,243.1921331,3966,2000,130HOLLYMOUNTRD-2023-03-15-964500,"130 HOLLYMOUNT RD Fulton County, GA","130%20HOLLYMOUNT%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/130%20HOLLYMOUNT%20RD%20Fulton%20County,%20GA",34.0527183,-84.2493228
1480,917 PERSIMMON PNT,3/15/23,"$440,000.00 ",440000,227.2727273,1936,2006,917PERSIMMONPNT-2023-03-15-440000,"917 PERSIMMON PNT Fulton County, GA","917%20PERSIMMON%20PNT%20Fulton%20County,%20GA","https://www.google.com/maps/search/917%20PERSIMMON%20PNT%20Fulton%20County,%20GA",33.9275687,-84.3566593
1481,7750 ROSWELL RD # #1-D,3/15/23,"$335,000.00 ",335000,227.8911565,1470,1980,7750ROSWELLRD##1-D-2023-03-15-335000,"7750 ROSWELL RD # #1-D Fulton County, GA","7750%20ROSWELL%20RD%20#%20#1-D%20Fulton%20County,%20GA","https://www.google.com/maps/search/7750%20ROSWELL%20RD%20#%20#1-D%20Fulton%20County,%20GA",33.9667462,-84.364277
1482,840 CLUB CHASE CT,3/15/23,"$565,000.00 ",565000,195.164076,2895,1992,840CLUBCHASECT-2023-03-15-565000,"840 CLUB CHASE CT Fulton County, GA","840%20CLUB%20CHASE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/840%20CLUB%20CHASE%20CT%20Fulton%20County,%20GA",33.9959617,-84.3087144
1483,11359 GATES TER,3/15/23,"$485,600.00 ",485600,175.1803752,2772,2008,11359GATESTER-2023-03-15-485600,"11359 GATES TER Fulton County, GA","11359%20GATES%20TER%20Fulton%20County,%20GA","https://www.google.com/maps/search/11359%20GATES%20TER%20Fulton%20County,%20GA",34.0573371,-84.1540661
1484,1394 METROPOLITAN PKWY SW,3/15/23,"$450,000.00 ",450000,216.1383285,2082,1920,1394METROPOLITANPKWYSW-2023-03-15-450000,"1394 METROPOLITAN PKWY SW Fulton County, GA","1394%20METROPOLITAN%20PKWY%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1394%20METROPOLITAN%20PKWY%20SW%20Fulton%20County,%20GA",33.7167793,-84.4076259
1485,301 TENTH ST NE 15,3/15/23,"$315,000.00 ",315000,455.2023121,692,1930,301TENTHSTNE15-2023-03-15-315000,"301 TENTH ST NE 15 Fulton County, GA","301%20TENTH%20ST%20NE%2015%20Fulton%20County,%20GA","https://www.google.com/maps/search/301%20TENTH%20ST%20NE%2015%20Fulton%20County,%20GA",33.7814374,-84.3775411
1486,224 ALDERWOOD POINT LOT 82,3/15/23,"$600,000.00 ",600000,240.5773857,2494,2007,224ALDERWOODPOINTLOT82-2023-03-15-600000,"224 ALDERWOOD POINT LOT 82 Fulton County, GA","224%20ALDERWOOD%20POINT%20LOT%2082%20Fulton%20County,%20GA","https://www.google.com/maps/search/224%20ALDERWOOD%20POINT%20LOT%2082%20Fulton%20County,%20GA",33.9376933,-84.3754852
1487,794 WILSON RD NW,3/15/23,"$860,500.00 ",860500,347.9579458,2473,1940,794WILSONRDNW-2023-03-15-860500,"794 WILSON RD NW Fulton County, GA","794%20WILSON%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/794%20WILSON%20RD%20NW%20Fulton%20County,%20GA",33.8155123,-84.4136964
1488,115 SPRING LAUREL CT,3/15/23,"$623,500.00 ",623500,225.1715421,2769,1992,115SPRINGLAURELCT-2023-03-15-623500,"115 SPRING LAUREL CT Fulton County, GA","115%20SPRING%20LAUREL%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/115%20SPRING%20LAUREL%20CT%20Fulton%20County,%20GA",34.0269158,-84.2768911
1489,145 FIFTEENTH ST NE # 1237,3/15/23,"$550,000.00 ",550000,335.1614869,1641,1974,145FIFTEENTHSTNE#1237-2023-03-15-550000,"145 FIFTEENTH ST NE # 1237 Fulton County, GA","145%20FIFTEENTH%20ST%20NE%20#%201237%20Fulton%20County,%20GA","https://www.google.com/maps/search/145%20FIFTEENTH%20ST%20NE%20#%201237%20Fulton%20County,%20GA",33.7883107,-84.3825488
1490,810 ABBOTTS MILL CT # 83,3/15/23,"$372,000.00 ",372000,238.4615385,1560,1999,810ABBOTTSMILLCT#83-2023-03-15-372000,"810 ABBOTTS MILL CT # 83 Fulton County, GA","810%20ABBOTTS%20MILL%20CT%20#%2083%20Fulton%20County,%20GA","https://www.google.com/maps/search/810%20ABBOTTS%20MILL%20CT%20#%2083%20Fulton%20County,%20GA",34.0422223,-84.1776304
1491,285 RIVER VALLEY RD NW,3/15/23,"$587,500.00 ",587500,321.3894967,1828,1962,285RIVERVALLEYRDNW-2023-03-15-587500,"285 RIVER VALLEY RD NW Fulton County, GA","285%20RIVER%20VALLEY%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/285%20RIVER%20VALLEY%20RD%20NW%20Fulton%20County,%20GA",33.9346341,-84.3966024
1492,1409 SPYGLASS HILL DR,3/14/23,"$1,580,000.00 ",1580000,311.5756261,5071,1993,1409SPYGLASSHILLDR-2023-03-14-1580000,"1409 SPYGLASS HILL DR Fulton County, GA","1409%20SPYGLASS%20HILL%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1409%20SPYGLASS%20HILL%20DR%20Fulton%20County,%20GA",34.0317658,-84.1726514
1493,11106 HARVEST RIDGE LN 11,3/14/23,"$390,000.00 ",390000,402.892562,968,2000,11106HARVESTRIDGELN11-2023-03-14-390000,"11106 HARVEST RIDGE LN 11 Fulton County, GA","11106%20HARVEST%20RIDGE%20LN%2011%20Fulton%20County,%20GA","https://www.google.com/maps/search/11106%20HARVEST%20RIDGE%20LN%2011%20Fulton%20County,%20GA",34.0458959,-84.2276425
1494,5030 NORTH SOMERSET LN,3/14/23,"$529,000.00 ",529000,207.2884013,2552,1988,5030NORTHSOMERSETLN-2023-03-14-529000,"5030 NORTH SOMERSET LN Fulton County, GA","5030%20NORTH%20SOMERSET%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/5030%20NORTH%20SOMERSET%20LN%20Fulton%20County,%20GA",34.0892956,-84.2835422
1495,7303 SANTA FE PKY,3/14/23,"$230,000.00 ",230000,212.3730379,1083,1991,7303SANTAFEPKY-2023-03-14-230000,"7303 SANTA FE PKY Fulton County, GA","7303%20SANTA%20FE%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/7303%20SANTA%20FE%20PKY%20Fulton%20County,%20GA",33.9633631,-84.3687425
1496,400 WINDING RIVER RD G,3/14/23,"$260,000.00 ",260000,186.7816092,1392,1970,400WINDINGRIVERRDG-2023-03-14-260000,"400 WINDING RIVER RD G Fulton County, GA","400%20WINDING%20RIVER%20RD%20G%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20WINDING%20RIVER%20RD%20G%20Fulton%20County,%20GA",33.999489,-84.3478661
1497,10559 BROOKDALE RD,3/14/23,"$650,000.00 ",650000,216.0186108,3009,2005,10559BROOKDALERD-2023-03-14-650000,"10559 BROOKDALE RD Fulton County, GA","10559%20BROOKDALE%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/10559%20BROOKDALE%20RD%20Fulton%20County,%20GA",34.0384098,-84.2330989
1243,43 LARUE PL NW,4/6/23,"$265,000.00 ",265000,220.8333333,1200,1968,43LARUEPLNW-2023-04-06-265000,"43 LARUE PL NW Fulton County, GA","43%20LARUE%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/43%20LARUE%20PL%20NW%20Fulton%20County,%20GA",33.81686149,-84.42483225
1499,110 SEVILLE CHASE,3/14/23,"$738,500.00 ",738500,271.7071376,2718,1979,110SEVILLECHASE-2023-03-14-738500,"110 SEVILLE CHASE Fulton County, GA","110%20SEVILLE%20CHASE%20Fulton%20County,%20GA","https://www.google.com/maps/search/110%20SEVILLE%20CHASE%20Fulton%20County,%20GA",33.9475468,-84.3835887
1500,1121 PARK OVERLOOK DR NE,3/14/23,"$890,000.00 ",890000,244.3712246,3642,2002,1121PARKOVERLOOKDRNE-2023-03-14-890000,"1121 PARK OVERLOOK DR NE Fulton County, GA","1121%20PARK%20OVERLOOK%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1121%20PARK%20OVERLOOK%20DR%20NE%20Fulton%20County,%20GA",33.8284333,-84.3524362
1501,35 HONOUR AVE NW,3/14/23,"$860,000.00 ",860000,419.1033138,2052,2005,35HONOURAVENW-2023-03-14-860000,"35 HONOUR AVE NW Fulton County, GA","35%20HONOUR%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/35%20HONOUR%20AVE%20NW%20Fulton%20County,%20GA",33.8519818,-84.3835609
1502,175 TRIMBLE CREST DR,3/14/23,"$1,360,000.00 ",1360000,284.2215256,4785,2003,175TRIMBLECRESTDR-2023-03-14-1360000,"175 TRIMBLE CREST DR Fulton County, GA","175%20TRIMBLE%20CREST%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/175%20TRIMBLE%20CREST%20DR%20Fulton%20County,%20GA",33.891905,-84.3535549
1503,9006 WINGATE WAY,3/14/23,"$115,000.00 ",115000,157.5342466,730,1985,9006WINGATEWAY-2023-03-14-115000,"9006 WINGATE WAY Fulton County, GA","9006%20WINGATE%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/9006%20WINGATE%20WAY%20Fulton%20County,%20GA",33.9675725,-84.3534927
1504,2298 CONNALLY PL,3/14/23,"$250,000.00 ",250000,168.9189189,1480,2020,2298CONNALLYPL-2023-03-14-250000,"2298 CONNALLY PL Fulton County, GA","2298%20CONNALLY%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/2298%20CONNALLY%20PL%20Fulton%20County,%20GA",33.6889763,-84.4465907
1530,46 LARUE PL NW,3/10/23,"$248,000.00 ",248000,206.6666667,1200,1968,46LARUEPLNW-2023-03-10-248000,"46 LARUE PL NW Fulton County, GA","46%20LARUE%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/46%20LARUE%20PL%20NW%20Fulton%20County,%20GA",33.81686149,-84.42483225
1506,4750 WESTFIELD DR NE,3/14/23,"$1,040,000.00 ",1040000,525.5179384,1979,1959,4750WESTFIELDDRNE-2023-03-14-1040000,"4750 WESTFIELD DR NE Fulton County, GA","4750%20WESTFIELD%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4750%20WESTFIELD%20DR%20NE%20Fulton%20County,%20GA",33.8845665,-84.3731182
1507,390 SEVENTEENTH ST NW LOT 5055,3/13/23,"$325,000.00 ",325000,257.3238321,1263,2007,390SEVENTEENTHSTNWLOT5055-2023-03-13-325000,"390 SEVENTEENTH ST NW LOT 5055 Fulton County, GA","390%20SEVENTEENTH%20ST%20NW%20LOT%205055%20Fulton%20County,%20GA","https://www.google.com/maps/search/390%20SEVENTEENTH%20ST%20NW%20LOT%205055%20Fulton%20County,%20GA",33.7903038,-84.3994771
1508,10310 HIGH FALLS CIR,3/13/23,"$1,285,000.00 ",1285000,168.3920849,7631,1996,10310HIGHFALLSCIR-2023-03-13-1285000,"10310 HIGH FALLS CIR Fulton County, GA","10310%20HIGH%20FALLS%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/10310%20HIGH%20FALLS%20CIR%20Fulton%20County,%20GA",34.0276167,-84.244789
1510,8204 SANTA FE PKY,3/13/23,"$225,000.00 ",225000,207.7562327,1083,1991,8204SANTAFEPKY-2023-03-13-225000,"8204 SANTA FE PKY Fulton County, GA","8204%20SANTA%20FE%20PKY%20Fulton%20County,%20GA","https://www.google.com/maps/search/8204%20SANTA%20FE%20PKY%20Fulton%20County,%20GA",33.9636134,-84.3682008
